,source,webpage,success,error,skipped
2241,bars,https://bars.am/en/properties/standard/apartment/4-3-658,True,,
2242,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d94193,True,,
2243,bars,https://bars.am/en/properties/standard/apartment/4-3-588,False,invalid literal for int() with base 10: 'Price Upon Request',
2244,bars,https://bars.am/en/properties/standard/apartment/4-3-936,True,,
2245,bars,https://bars.am/en/properties/standard/apartment/1-2-933,True,,
2246,bars,https://bars.am/en/properties/standard/apartment/1-3-2078,False,invalid literal for int() with base 10: 'Price Upon Request',
2247,bars,https://bars.am/en/properties/standard/apartment/6-NM-3,True,,
2248,bars,https://bars.am/en/properties/standard/apartment/1-B-115,True,,
2249,bars,https://bars.am/en/properties/standard/apartment/6-D3-178,True,,
2250,bars,https://bars.am/en/properties/standard/apartment/6-Z-117,True,,
2251,bars,https://bars.am/en/properties/standard/apartment/4-3-1141.1,True,,
2252,bars,https://bars.am/en/properties/standard/apartment/2-3-72,True,,
2253,bars,https://bars.am/en/properties/standard/apartment/1-3-1990,True,,
2254,bars,https://bars.am/en/properties/standard/apartment/4-3-1333,True,,
2255,bars,https://bars.am/en/properties/standard/apartment/1-3-1943,True,,
2256,bars,https://bars.am/en/properties/standard/apartment/1-3-2077,True,,
2257,bars,https://bars.am/en/properties/standard/apartment/4-3-1341,True,,
2258,bars,https://bars.am/en/properties/standard/apartment/4-3-1339,True,,
2259,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117653,True,,
2260,bars,https://bars.am/en/properties/standard/apartment/4-3-1338,True,,
2261,bars,https://bars.am/en/properties/standard/apartment/1-3-2076,True,,
2262,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d117641,True,,
2263,bars,https://bars.am/en/properties/standard/apartment/1-N-400,True,,
2264,bars,https://bars.am/en/properties/standard/apartment/1-T-8,True,,
2265,bars,https://bars.am/en/properties/standard/apartment/1-3-2035,True,,
2266,bars,https://bars.am/en/properties/standard/apartment/2-3-168,True,,
2267,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d117602,True,,
2268,bars,https://bars.am/en/properties/standard/apartment/v,True,,
2269,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117648,True,,
2270,bars,https://bars.am/en/properties/standard/apartment/1-N-379,True,,
2271,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-malatia-sebastia-yerevan-d116579,True,,
2272,bars,https://bars.am/en/properties/standard/apartment/1-N-394,True,,
2273,bars,https://bars.am/en/properties/standard/apartment/1-N-367,True,,
2274,bars,https://bars.am/en/properties/standard/apartment/2-2-275,True,,
2275,bars,https://bars.am/en/properties/standard/apartment/6-Ts3-78,True,,
2276,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d111892,False,invalid literal for int() with base 10: '-',
2277,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117406,True,,
2278,bars,https://bars.am/en/properties/standard/apartment/1-3-2074,True,,
2279,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117586,True,,
2280,bars,https://bars.am/en/properties/standard/apartment/1-3-2073,True,,
2281,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117639,True,,
2282,bars,https://bars.am/en/properties/standard/apartment/1-3-2072,True,,
2283,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-nor-nork-yerevan-d117635,True,,
2284,bars,https://bars.am/en/properties/standard/apartment/1-3-1903,True,,
2285,bars,https://bars.am/en/properties/standard/apartment/1-1-436,True,,
2286,bars,https://bars.am/en/properties/standard/apartment/1-A-106,True,,
2287,bars,https://bars.am/en/properties/standard/apartment/1-B-111,True,,
2288,bars,https://bars.am/en/properties/standard/apartment/2-3-167,True,,
2289,bars,https://bars.am/en/properties/standard/apartment/2-3-90,True,,
2290,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-center-yerevan-d117640,True,,
2291,bars,https://bars.am/en/properties/standard/apartment/2-2-252,True,,
2292,bars,https://bars.am/en/properties/standard/apartment/4-3-1331,True,,
2293,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117637,False,list index out of range,
2294,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117638,False,invalid literal for int() with base 10: '',
2295,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d73131,False,invalid literal for int() with base 10: '',
2296,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-ajapnyak-yerevan-d74271,True,,
2297,bars,https://bars.am/en/properties/standard/apartment/1-A-104,True,,
2298,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d73132,True,,
2299,bars,https://bars.am/en/properties/standard/apartment/2-2-277,True,,
2300,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115577,False,invalid literal for int() with base 10: '',
2301,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-yerevan-d117633,True,,
2302,bars,https://bars.am/en/properties/standard/apartment/1-1-352,True,,
2303,bars,https://bars.am/en/properties/standard/apartment/1-3-2069,True,,
2304,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d117634,True,,
2305,bars,https://bars.am/en/properties/standard/apartment/4-3-1337,True,,
2306,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d72996,True,,
2307,bars,https://bars.am/en/properties/standard/apartment/1-S-53,True,,
2308,bars,https://bars.am/en/properties/standard/apartment/1-A-102,True,,
2309,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d112840,True,,
2310,bars,https://bars.am/en/properties/standard/apartment/4-2-170,True,,
2311,bars,https://bars.am/en/properties/standard/apartment/1-2-972,True,,
2312,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d117186,True,,
2313,bars,https://bars.am/en/properties/standard/apartment/4-3-1335,False,invalid literal for int() with base 10: 'Price Upon Request',
2314,bars,https://bars.am/en/properties/standard/apartment/4-3-1327,True,,
2315,bars,https://bars.am/en/properties/standard/apartment/4-3-1334,True,,
2316,bars,https://bars.am/en/properties/standard/apartment/1-A-103,True,,
2317,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d115038,True,,
2318,bars,https://bars.am/en/properties/standard/apartment/1-3-2068,True,,
2319,bars,https://bars.am/en/properties/standard/apartment/6-Z3-194,True,,
2320,bars,https://bars.am/en/properties/standard/apartment/2-3-165,True,,
2321,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d117632,True,,
2322,bars,https://bars.am/en/properties/standard/apartment/3-Mal-47,True,,
2323,bars,https://bars.am/en/properties/standard/apartment/6-M2-212,True,,
2324,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117629,False,invalid literal for int() with base 10: '',
2325,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117618,True,,
2326,bars,https://bars.am/en/properties/standard/apartment/4-3-1329,True,,
2327,bars,https://bars.am/en/properties/standard/apartment/4-3-1330,True,,
2328,bars,https://bars.am/en/properties/standard/apartment/1-A-83,True,,
2329,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-center-yerevan-d117623,True,,
2330,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d117620,True,,
2331,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-nor-nork-yerevan-d117616,True,,
2332,bars,https://bars.am/en/properties/standard/apartment/4-3-1328,True,,
2333,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117617,True,,
2334,bars,https://bars.am/en/properties/standard/apartment/4-3-1276,True,,
2335,bars,https://bars.am/en/properties/standard/apartment/1-3-2066,True,,
2336,bars,https://bars.am/en/properties/standard/apartment/1-3-2065,True,,
2337,bars,https://bars.am/en/properties/standard/apartment/1-N-320,True,,
2338,bars,https://bars.am/en/properties/standard/apartment/1-S-58,False,invalid literal for int() with base 10: 'Price Upon Request',
2339,bars,https://bars.am/en/properties/standard/apartment/1-B-96,True,,
2340,bars,https://bars.am/en/properties/standard/apartment/1-N-185,True,,
2341,bars,https://bars.am/en/properties/standard/apartment/1-N-98,True,,
2342,bars,https://bars.am/en/properties/standard/apartment/1-N-304,True,,
2343,bars,https://bars.am/en/properties/standard/apartment/1-3-2036,True,,
2344,bars,https://bars.am/en/properties/standard/apartment/1-3-2064,True,,
2345,bars,https://bars.am/en/properties/standard/apartment/1-3-2027,True,,
2346,bars,https://bars.am/en/properties/standard/apartment/6-D3-194,True,,
2347,bars,https://bars.am/en/properties/standard/apartment/4-3-1169,True,,
2348,bars,https://bars.am/en/properties/standard/apartment/1-N-328,True,,
2349,bars,https://bars.am/en/properties/standard/apartment/1-B-107,True,,
2350,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d117573,True,,
2351,bars,https://bars.am/en/properties/standard/apartment/1-3-1918,True,,
2352,bars,https://bars.am/en/properties/standard/apartment/1-2-187,True,,
2353,bars,https://bars.am/en/properties/standard/apartment/1-3-2061,True,,
2354,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117614,True,,
2355,bars,https://bars.am/en/properties/standard/apartment/6-Z4-250,True,,
2356,bars,https://bars.am/en/properties/standard/apartment/1-3-1988,True,,
2357,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d117168,True,,
2358,bars,https://bars.am/en/properties/standard/apartment/4-3-1926,True,,
2359,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117608,True,,
2360,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-nor-nork-yerevan-d117597,True,,
2361,bars,https://bars.am/en/properties/standard/apartment/1-3-1238,True,,
2362,bars,https://bars.am/en/properties/standard/apartment/1-N-262,False,invalid literal for int() with base 10: 'Price Upon Request',
2363,bars,https://bars.am/en/properties/standard/apartment/1-2-683,True,,
2364,bars,https://bars.am/en/properties/standard/apartment/4-3-1268,False,invalid literal for int() with base 10: 'Price Upon Request',
2365,bars,https://bars.am/en/properties/standard/apartment/6-Z4-252,True,,
2366,bars,https://bars.am/en/properties/standard/apartment/1-3-1913,True,,
2367,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115579,False,invalid literal for int() with base 10: '',
2368,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d108979,True,,
2369,bars,https://bars.am/en/properties/standard/apartment/3-2-1753,False,invalid literal for int() with base 10: 'Price Upon Request',
2370,bars,https://bars.am/en/properties/standard/apartment/1-3-211,True,,
2371,bars,https://bars.am/en/properties/standard/apartment/1-3-402,True,,
2372,bars,https://bars.am/en/properties/standard/apartment/1-3-891,True,,
2373,bars,https://bars.am/en/properties/standard/apartment/1-3-1099,True,,
2374,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117590,True,,
2375,bars,https://bars.am/en/properties/standard/apartment/1-1-401,True,,
2376,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117585,True,,
2377,bars,https://bars.am/en/properties/standard/apartment/1-3-1208,True,,
2378,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117552,True,,
2379,bars,https://bars.am/en/properties/standard/apartment/1-3-1987,True,,
2380,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117580,True,,
2381,bars,https://bars.am/en/properties/standard/apartment/1-2-908,True,,
2382,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117581,True,,
2383,bars,https://bars.am/en/properties/standard/apartment/2-3-136,True,,
2384,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117457,True,,
2385,bars,https://bars.am/en/properties/standard/apartment/1-3-1926,True,,
2386,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117567,True,,
2387,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d98093,True,,
2388,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117574,True,,
2389,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117575,True,,
2390,bars,https://bars.am/en/properties/standard/apartment/2-3-163,True,,
2391,bars,https://bars.am/en/properties/standard/apartment/6-Ts-63,True,,
2392,bars,https://bars.am/en/properties/standard/apartment/1-3-2029,True,,
2393,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d115762,True,,
2394,bars,https://bars.am/en/properties/standard/apartment/1-3-2030,True,,
2395,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117225,True,,
2396,bars,https://bars.am/en/properties/standard/apartment/6-M3-329,True,,
2397,bars,https://bars.am/en/properties/standard/apartment/2-3-142,True,,
2398,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d116346,True,,
2399,bars,https://bars.am/en/properties/standard/apartment/4-3-1258,True,,
2400,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117569,True,,
2401,bars,https://bars.am/en/properties/standard/apartment/2-3-103,True,,
2402,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117426,True,,
2403,bars,https://bars.am/en/properties/standard/apartment/1-1-29,True,,
2404,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d117218,True,,
2405,bars,https://bars.am/en/properties/standard/apartment/2-3-154,True,,
2406,bars,https://bars.am/en/properties/standard/apartment/1-N-297,True,,
2407,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-kanaker-zeytun-yerevan-d117335,True,,
2408,bars,https://bars.am/en/properties/standard/apartment/1-N-393,True,,
2409,bars,https://bars.am/en/properties/standard/apartment/6-D4-87,True,,
2410,bars,https://bars.am/en/properties/standard/apartment/1-N-55,True,,
2411,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117544,True,,
2412,bars,https://bars.am/en/properties/standard/apartment/2-3-162,True,,
2413,bars,https://bars.am/en/properties/standard/apartment/4-3-161,True,,
2414,bars,https://bars.am/en/properties/standard/apartment/1-3-1251,True,,
2415,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117545,True,,
2416,bars,https://bars.am/en/properties/standard/apartment/6-Z3-255,True,,
2417,bars,https://bars.am/en/properties/standard/apartment/4-3-1206,True,,
2418,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-avan-yerevan-d117559,True,,
